movieid,tagid,tagCount
269,71,972
269,154,623
269,653,557
269,654,215
269,220,201
269,10,193
269,18,179
269,12,151
270,594,946
270,33,721
270,36,538
270,595,249
270,25,247
270,655,116
270,7,104
270,656,98
271,5,4330
271,10,2898
271,639,2492
271,657,2235
271,658,1316
271,13,1194
271,187,916
271,505,765
272,623,58
272,3,44
272,2,38
272,659,36
272,660,33
272,661,29
272,624,25
273,662,3036
273,142,2648
273,12,2307
273,663,1898
273,664,1682
273,173,1140
273,21,1036
273,665,578
274,10,588
274,266,550
274,141,523
274,25,398
274,13,288
274,29,279
274,264,258
274,666,181
275,490,535
275,10,179
275,13,93
275,142,89
275,667,74
275,7,55
275,647,46
275,668,39
276,144,628
276,10,569
276,89,520
276,669,314
276,13,305
276,18,244
276,670,192
276,647,156
277,671,5870
277,431,4403
277,2,3839
277,5,3607
277,3,2830
277,432,1881
277,672,1223
277,673,920
278,10,38
279,674,172
279,12,143
279,675,58
279,71,47
279,229,40
279,676,36
279,173,34
279,113,29
280,10,4508
280,480,4032
280,16,3415
280,677,3240
280,678,2495
280,13,2416
280,21,1696
280,18,1500
281,679,2556
281,64,2031
281,151,976
281,680,689
281,21,610
281,436,574
281,681,412
281,7,187
282,29,64344
282,21,48758
282,10,35739
282,162,27138
282,317,10405
282,18,9652
282,27,9607
282,89,3910
283,10,41
283,187,40
283,164,25
283,166,22
284,25,59276
284,21,47502
284,10,30116
284,524,22177
284,682,9182
284,189,8977
284,219,8428
284,459,7784
285,345,11896
285,5,10748
285,683,7996
285,10,6164
285,13,3908
285,21,3894
285,347,3304
285,220,1628
286,43,135
286,10,74
286,684,65
286,685,27
286,89,27
286,13,24
287,10,51
287,682,28
288,12,150
288,173,80
288,686,62
288,687,42
288,688,41
288,689,32
288,690,30
288,691,25
289,152,1575
289,692,593
289,10,573
289,693,354
289,694,188
289,695,162
289,13,149
289,696,140
290,1,582
290,33,542
290,634,414
290,36,261
290,635,164
290,673,111
290,697,96
290,698,71
291,699,1585
291,10,886
291,13,727
291,21,718
291,700,447
291,300,404
291,701,362
291,1,342
292,10,323
292,32,277
292,45,233
292,389,223
292,1,146
292,13,127
292,47,102
292,89,83
293,702,46
293,10,42
293,13,36
293,25,33
293,703,28
294,704,305
294,10,161
294,142,146
294,705,111
294,706,67
294,13,56
294,707,48
294,708,39
295,587,517
295,5,244
295,12,187
295,588,136
295,709,94
295,10,75
295,13,71
295,7,54
296,10,311
296,710,230
296,18,209
296,13,153
296,446,111
296,711,88
296,712,80
296,713,70
297,704,748
297,142,421
297,705,243
297,12,229
297,10,161
297,436,149
297,706,133
297,714,120
298,715,558
298,10,366
298,716,308
298,717,145
298,13,122
298,274,99
298,718,98
298,1,84
299,426,839
299,1,806
299,10,777
299,13,388
299,79,314
299,482,267
299,719,249
299,300,190
300,314,815
300,10,771
300,45,563
300,720,356
300,13,309
300,1,299
300,721,248
300,722,223
301,10,128
301,723,87
301,724,81
301,725,59
301,13,49
301,685,37
302,43,4057
302,524,3875
302,10,2700
302,639,1961
302,13,1226
302,726,1015
302,21,679
302,363,668
303,263,1410
303,10,1198
303,378,965
303,142,734
303,13,475
303,28,415
303,727,361
303,728,211
304,25,4006
304,10,2737
304,13,2023
304,729,2010
304,21,1838
304,730,949
304,43,718
304,219,578
305,45,1644
305,236,1281
305,10,1152
305,89,706
305,13,600
305,731,444
305,144,321
305,363,303
306,732,1859
306,296,1260
306,733,613
306,93,365
306,21,346
306,298,323
306,734,314
306,735,291
307,1,394
307,10,335
307,457,236
307,736,204
307,13,127
307,737,119
307,315,83
307,6,82
308,10,35
308,292,30
309,71,8194
309,80,7090
309,738,4901
309,739,3736
309,740,3328
309,101,2763
309,21,963
309,25,906
310,10,3709
310,24,3630
310,291,1032
310,28,368
310,25,355
310,196,301
310,741,235
310,18,226
311,742,1274
311,12,686
311,140,667
311,270,631
311,13,459
311,10,389
311,18,330
311,7,228
312,10,478
312,25,310
312,313,257
312,13,213
312,685,132
312,743,89
312,744,83
312,7,76
313,10,192
313,575,128
313,71,95
313,745,88
313,13,80
313,746,64
313,18,46
313,446,46
314,5,240
314,10,205
314,747,183
314,13,101
314,748,61
314,45,54
314,446,52
314,749,46
315,1,832
315,10,575
315,13,343
315,750,238
315,751,165
315,6,160
315,43,132
315,220,127
316,286,243
316,287,205
316,289,92
316,288,76
316,290,63
316,295,53
316,752,32
316,753,27
317,1,2162
317,332,1940
317,10,1306
317,754,850
317,13,689
317,6,548
317,446,393
317,755,381
318,214,518
318,25,421
318,413,247
318,756,211
318,355,182
318,9,127
318,357,102
318,189,83
319,263,594
319,10,486
319,378,389
319,142,278
319,13,184
319,28,150
319,757,134
319,758,67
320,671,1712
320,2,1111
320,5,1094
320,3,836
320,431,638
320,432,457
320,672,385
320,759,311
321,410,15029
321,45,14963
321,236,12944
321,10,9817
321,409,7968
321,21,7341
321,13,5322
321,89,5171
322,263,1970
322,760,1333
322,10,1128
322,142,944
322,13,517
322,637,455
322,378,366
322,324,353
323,732,239
323,296,153
323,733,82
323,735,49
323,734,48
323,607,29
323,298,28
323,761,21
324,186,180
324,10,136
324,334,128
324,187,97
324,13,62
324,762,62
324,398,54
324,763,32
325,229,293
325,228,241
325,226,156
325,319,127
325,230,82
325,227,77
325,673,41
325,66,30
326,594,784
326,33,612
326,28,453
326,36,392
326,595,315
326,25,278
326,764,108
326,656,68
327,617,2045
327,5,1333
327,2,1063
327,759,940
327,3,849
327,765,718
327,1,692
327,766,284
328,1,85
328,10,76
328,13,21
329,345,673
329,25,640
329,10,533
329,347,393
329,1,322
329,13,299
329,767,161
329,418,150
330,10,834
330,389,784
330,45,621
330,266,592
330,198,576
330,197,392
330,13,345
330,709,199
331,12,691
331,1,602
331,315,359
331,173,184
331,768,173
331,769,157
331,770,131
331,771,129
332,375,707
332,772,515
332,10,466
332,371,264
332,13,226
332,773,121
332,140,115
332,505,102
333,715,217
333,716,117
333,10,114
333,717,65
333,13,42
333,718,30
333,418,28
333,1,28
334,671,5181
334,5,3780
334,2,2787
334,3,2175
334,774,1182
334,4,1143
334,446,722
334,432,631
335,775,306
335,1,170
335,10,145
335,693,127
335,776,107
335,13,80
335,21,62
335,92,46
336,279,2850
336,489,1528
336,26,1198
336,41,736
336,23,731
336,18,486
336,647,398
336,166,376
337,25,1112
337,10,961
337,409,794
337,13,553
337,777,545
337,408,402
337,766,208
337,7,197
338,88,216
338,778,116
338,414,90
338,779,63
338,363,45
338,296,44
338,102,34
338,780,32
339,142,118
339,10,109
339,1,94
339,781,49
339,13,47
339,263,41
339,21,31
339,685,28
340,782,54
340,10,36
340,25,28
341,27,3880
341,10,3473
341,28,2585
341,760,1638
341,13,1541
341,297,1340
341,783,1027
341,784,1015
342,1,394
342,10,300
342,457,227
342,13,136
342,6,116
342,113,80
342,7,76
342,43,65
343,25,458
343,10,403
343,13,332
343,216,327
343,71,190
343,785,162
343,18,143
343,7,127
344,186,196
344,10,153
344,143,136
344,334,104
344,786,84
344,13,65
344,220,41
344,787,41
345,587,459
345,5,209
345,12,181
345,588,124
345,788,82
345,13,62
345,10,59
345,789,48
346,29,1477
346,10,966
346,209,859
346,137,764
346,650,616
346,13,392
346,21,271
346,790,236
347,12,181
347,791,161
347,43,125
347,792,79
347,793,72
347,173,67
347,1,66
347,14,65
348,794,4004
348,2,3443
348,517,3165
348,3,2799
348,25,2685
348,795,2617
348,796,1503
348,446,659
349,69,233
349,64,186
349,151,70
349,443,59
349,797,53
349,72,32
349,566,28
350,10,38
350,798,28
350,13,27
350,28,23
351,261,1447
351,38,1250
351,166,1196
351,2,976
351,3,836
351,132,532
351,799,404
351,459,308
352,693,52
352,10,35
352,800,34
352,801,27
352,802,25
353,10,1170
353,71,972
353,803,510
353,13,465
353,18,418
353,804,309
353,459,253
353,805,211
354,379,829
354,45,754
354,10,582
354,380,483
354,381,293
354,13,233
354,21,192
354,541,170
355,79,9807
355,10,5387
355,806,4118
355,84,2773
355,1,2650
355,13,1754
355,112,1541
355,12,1403
356,1,1106
356,332,1061
356,10,673
356,754,422
356,13,357
356,6,276
356,647,188
356,7,134
357,732,499
357,296,350
357,733,215
357,298,136
357,807,115
357,735,109
357,734,94
357,685,55
358,808,385
358,1,251
358,10,226
358,25,169
358,804,144
358,13,124
358,102,83
358,7,52
359,64,79
359,151,29
360,715,255
360,10,154
360,716,141
360,1,71
360,717,59
360,13,51
360,718,43
360,744,40
361,715,866
361,10,599
361,716,571
361,13,263
361,25,227
361,718,161
361,281,150
361,717,142
362,12,876
362,809,527
362,25,490
362,173,443
362,810,396
362,811,289
362,812,167
362,813,140
363,43,14423
363,10,8575
363,814,7105
363,524,6896
363,13,3718
363,550,3653
363,21,2957
363,815,1919
364,292,471
364,80,201
364,101,111
364,556,78
364,816,74
364,817,49
364,566,38
364,560,34
365,742,1963
365,10,1416
365,18,871
365,13,749
365,818,518
365,358,326
365,819,282
365,7,242
366,820,665
366,119,595
366,12,405
366,10,349
366,187,262
366,821,256
366,313,213
366,13,211
367,822,582
367,33,444
367,823,245
367,36,198
367,824,181
367,825,159
367,464,139
367,826,77
368,715,224
368,10,117
368,716,82
368,13,48
368,717,46
368,718,39
368,142,37
368,673,36
369,45,132
369,10,92
369,389,68
369,827,55
369,13,41
369,358,36
369,18,33
370,223,359
370,64,339
370,151,167
370,224,152
370,828,128
370,25,121
370,138,109
370,829,70
371,378,782
371,10,553
371,263,409
371,830,293
371,13,261
371,508,235
371,382,134
371,363,98
372,378,184
372,10,146
372,410,78
372,263,77
372,13,44
372,572,41
372,182,39
372,831,29
373,249,519
373,10,486
373,28,473
373,29,405
373,13,309
373,832,179
373,180,146
373,737,126
374,833,208
374,10,195
374,187,139
374,834,110
374,624,99
374,13,82
374,5,80
374,744,71
375,760,214
375,142,200
375,10,179
375,216,127
375,13,79
375,637,79
375,263,71
375,135,61
376,481,4718
376,29,4254
376,10,3349
376,216,2823
376,13,1878
376,835,1469
376,18,1148
376,358,647
377,142,156
377,10,155
377,481,101
377,836,87
377,13,60
377,18,52
377,143,47
377,837,41
378,732,4375
378,296,2750
378,838,1232
378,733,1103
378,21,1088
378,93,692
378,734,664
378,735,487
379,587,754
379,5,337
379,12,322
379,588,201
379,839,198
379,608,147
379,173,93
379,10,81
380,43,1743
380,378,1237
380,10,1127
380,263,796
380,13,511
380,653,438
380,274,337
380,313,323
381,10,835
381,840,810
381,236,676
381,184,596
381,89,477
381,13,419
381,25,382
381,45,363
382,1,17359
382,10,11839
382,841,10856
382,13,7157
382,300,5848
382,6,5594
382,21,4099
382,7,2594
383,420,1057
383,627,969
383,10,717
383,842,509
383,18,435
383,13,344
383,363,223
383,422,144
384,43,329
384,359,232
384,360,153
384,10,152
384,843,84
384,13,66
384,361,62
384,766,43
385,202,190
385,10,168
385,152,109
385,35,75
385,1,57
385,13,54
385,844,51
385,845,49
386,10,156
386,13,77
386,846,77
386,363,47
386,18,40
386,847,35
387,79,1244
387,431,957
387,2,737
387,3,414
387,84,320
387,25,294
387,848,289
387,459,211
388,229,98
388,849,60
388,339,42
388,33,36
388,850,31
388,36,25
388,307,22
389,69,1248
389,64,799
389,151,416
389,443,311
389,797,271
389,33,155
389,608,154
389,72,112
390,282,328
390,284,209
390,285,113
390,851,69
390,852,68
390,853,45
390,831,28
390,281,25
391,9,127
391,854,93
391,10,92
391,855,52
391,14,49
391,17,44
391,12,34
391,13,25
392,856,935
392,5,432
392,2,386
392,3,254
392,4,242
392,398,137
392,10,93
392,857,77
393,79,3900
393,109,3042
393,10,2247
393,111,1773
393,858,1307
393,25,901
393,84,779
393,611,576
394,859,14484
394,10,6260
394,25,5839
394,263,3781
394,13,3677
394,21,3269
394,9,2936
394,391,2514
395,860,40
395,154,31
395,12,30
395,861,26
396,524,2818
396,43,2434
396,10,1773
396,13,902
396,862,619
396,363,455
396,7,357
396,526,348
397,263,813
397,378,623
397,10,582
397,13,298
397,142,281
397,757,214
397,358,153
397,7,86
398,10,6609
398,1,6244
398,13,3941
398,79,3317
398,426,2756
398,863,1901
398,7,1360
398,112,1133
399,10,54
399,43,53
399,5,50
399,643,28
399,13,26
399,220,23
400,19,2828
400,38,1666
400,2,1410
400,3,1327
400,864,657
400,166,630
400,220,378
400,18,281
401,378,334
401,10,243
401,263,194
401,865,127
401,13,101
401,737,67
401,866,51
401,549,46
402,409,4745
402,10,4280
402,408,3053
402,291,2980
402,135,2738
402,13,2239
402,21,2039
402,24,1986
403,64,728
403,867,474
403,151,312
403,868,219
403,869,170
403,140,157
403,21,143
403,870,108
404,632,1776
404,551,1724
404,57,1431
404,2,1012
404,3,900
404,5,685
404,624,517
404,871,325
405,10,41
405,5,39
406,42,1944
406,10,1450
406,375,1289
406,21,994
406,13,688
406,682,599
406,140,510
406,593,371
407,33,82
407,872,35
407,36,30
407,873,27
407,874,25
408,64,254
408,875,231
408,876,166
408,877,93
408,151,90
408,878,80
408,229,62
408,879,32
409,772,2396
409,370,2143
409,10,1637
409,371,1222
409,372,1119
409,13,979
409,21,960
409,119,677
410,732,1341
410,296,846
410,375,485
410,733,432
410,734,271
410,298,228
410,735,216
410,93,178
411,266,1996
411,10,1616
411,25,1552
411,29,1517
411,13,934
411,880,527
411,220,342
411,7,308
412,152,109
412,33,99
412,47,48
412,881,40
412,882,36
412,883,29
412,884,22
413,25,1040
413,190,735
413,10,584
413,13,412
413,21,218
413,620,176
413,188,141
413,885,139
414,5,7725
414,10,5561
414,192,5287
414,13,3061
414,886,2606
414,21,1238
414,7,1218
414,446,1201
415,43,1874
415,263,1342
415,10,1159
415,310,1112
415,142,642
415,13,507
415,378,425
415,187,392
416,223,5853
416,887,5647
416,140,4805
416,156,4364
416,64,4035
416,23,3534
416,21,2486
416,36,1220
417,5,7083
417,888,5822
417,10,4986
417,889,2958
417,43,2762
417,13,2656
417,7,1094
417,106,862
418,587,2852
418,5,1722
418,594,1333
418,10,1108
418,588,688
418,13,619
418,12,505
418,113,394
419,12,1031
419,1,833
419,315,609
419,173,348
419,791,339
419,890,206
419,768,175
419,891,121
420,292,205
420,80,94
420,101,51
420,560,23
421,25,761
421,10,731
421,32,632
421,13,411
421,9,365
421,14,353
421,892,232
421,7,153
422,704,7051
422,142,4622
422,263,3036
422,10,3031
422,21,1908
422,705,1612
422,13,1256
422,893,997
423,10,7082
423,21,6821
423,89,5462
423,894,3585
423,436,3479
423,18,2936
423,13,2678
423,895,1661
424,542,46
424,10,42
424,543,29
424,5,24
424,9,21
425,588,127
425,12,123
425,896,70
425,173,47
425,897,46
425,625,26
425,690,23
425,898,23
426,490,1345
426,335,709
426,10,510
426,336,335
426,235,245
426,13,239
426,337,185
426,33,128
427,10,51
427,899,37
427,13,34
427,310,32
428,359,1602
428,10,1077
428,360,834
428,13,445
428,18,434
428,900,373
428,361,359
428,737,303
429,516,811
429,517,518
429,518,508
429,2,367
429,901,341
429,3,322
429,166,218
429,5,140
430,25,17189
430,21,12723
430,10,9675
430,902,7999
430,13,5243
430,324,2222
430,7,2043
430,903,1206
431,10,1502
431,904,1230
431,13,810
431,21,764
431,18,689
431,682,523
431,399,501
431,709,400
432,152,202
432,138,99
432,424,62
432,10,35
432,905,27
433,409,902
433,10,786
433,1,663
433,27,501
433,408,423
433,13,391
433,43,281
433,505,203
434,33,540
434,142,512
434,187,233
434,906,197
434,36,186
434,907,157
434,263,132
434,908,128
435,5,1555
435,10,1479
435,909,990
435,13,872
435,910,647
435,911,582
435,25,558
435,810,463
436,10,699
436,590,564
436,912,460
436,591,391
436,142,363
436,13,243
436,164,224
436,707,220
437,551,361
437,5,241
437,10,195
437,13,115
437,187,88
437,363,76
437,2,32
437,7,30
438,10,344
438,747,219
438,187,202
438,13,169
438,748,126
438,25,73
438,913,69
438,5,64
439,732,4480
439,375,2983
439,296,2629
439,21,1499
439,733,1178
439,734,752
439,895,707
439,66,664
440,335,1445
440,235,1284
440,1,879
440,237,431
440,337,361
440,336,334
440,33,333
440,914,323
441,26,702
441,23,497
441,915,418
441,41,381
441,916,380
441,50,329
441,89,304
441,18,260
442,679,165
442,64,105
442,680,51
442,151,46
442,681,32
442,917,30
442,685,23
443,918,69
443,25,59
443,10,58
443,1,38
443,13,26
444,10,356
444,1,306
444,13,145
444,919,110
444,769,100
444,21,95
444,920,86
444,685,60
445,5,5209
445,10,4111
445,13,2705
445,921,2149
445,1,1627
445,922,856
445,358,843
445,7,827
446,10,42
446,5,39
447,822,146
447,33,110
447,825,54
447,36,43
447,824,41
447,464,27
448,923,2460
448,2,1999
448,3,1582
448,166,1386
448,924,1146
448,925,989
448,926,899
448,5,573
449,426,153
449,10,124
449,13,110
449,927,94
449,21,85
449,928,47
449,12,38
449,7,34
450,775,1330
450,1,797
450,693,737
450,10,642
450,21,410
450,776,404
450,13,313
450,929,233
451,679,1504
451,64,1245
451,151,605
451,680,491
451,681,290
451,21,275
451,893,240
451,930,137
452,323,862
452,10,490
452,345,431
452,1,321
452,347,259
452,13,190
452,418,152
452,325,150
453,33,934
453,36,633
453,47,602
453,931,438
453,25,400
453,140,250
453,871,135
453,7,129
454,10,308
454,932,243
454,25,219
454,13,145
454,249,128
454,933,83
454,619,56
454,934,52
455,33,393
455,463,385
455,464,230
455,465,147
455,36,137
455,467,135
455,398,75
455,685,58
456,131,476
456,10,188
456,45,141
456,935,85
456,13,74
456,113,52
456,936,51
456,18,34
457,292,1243
457,80,613
457,556,426
457,101,296
457,557,256
457,558,210
457,608,132
457,5,99
458,551,5794
458,516,3738
458,2,3312
458,136,2815
458,3,2738
458,25,1633
458,937,1577
458,18,968
459,43,498
459,938,290
459,10,228
459,939,183
459,182,78
459,13,65
459,7,60
459,940,54
460,632,4046
460,5,3917
460,10,2528
460,941,2050
460,13,1466
460,220,574
460,7,552
460,942,392
461,77,22329
461,79,13243
461,80,10865
461,943,10117
461,45,7471
461,16,6958
461,82,3595
461,81,2596
462,25,827
462,10,656
462,21,616
462,13,394
462,944,295
462,945,240
462,895,214
462,189,162
463,279,10446
463,489,5175
463,26,3787
463,946,3301
463,23,2466
463,41,2443
463,18,1759
463,7,1011
464,43,378
464,938,205
464,10,161
464,939,156
464,274,64
464,13,59
